alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.9,12,epanechnikov,silverman,80,0.8859060402684564,66,87,3,14,0.941345431587677,0.175,0.03333333333333333,70.419787
0.9,12,epanechnikov,silverman,100,0.8707482993197279,64,87,3,16,0.931972512457999,0.2,0.03333333333333333,67.166159
0.95,12,gaussian,variance,50,0.8860759493670886,70,82,8,10,0.863188176254386,0.125,0.08888888888888889,60.57835
0.95,12,gaussian,variance,80,0.7802197802197802,71,59,31,9,0.6434258370014673,0.1125,0.34444444444444444,63.825716
0.95,12,gaussian,variance,100,0.7802197802197802,71,59,31,9,0.6434258370014673,0.1125,0.34444444444444444,64.94812
0.95,12,gaussian,scott,50,0.8571428571428571,60,90,0,20,0.8676470588235294,0.25,0.0,498.463642
0.95,12,gaussian,scott,80,0.8648648648648649,64,86,4,16,0.9237821353702472,0.2,0.044444444444444446,803.237972
0.95,12,gaussian,scott,100,0.8648648648648649,64,86,4,16,0.9237821353702472,0.2,0.044444444444444446,1193.156592
0.95,12,gaussian,silverman,50,0.8874172185430463,67,86,4,13,0.9491072129544267,0.1625,0.044444444444444446,1082.213997
0.95,12,gaussian,silverman,80,0.9019607843137255,69,86,4,11,0.9456203055650393,0.1375,0.044444444444444446,998.012249
0.95,12,gaussian,silverman,100,0.8947368421052632,68,86,4,12,0.942644042816132,0.15,0.044444444444444446,1024.863505
0.95,12,cosine,variance,50,0.9142857142857143,80,75,15,0,0.9546052631578947,0.0,0.16666666666666666,557.985154
0.95,12,cosine,variance,80,0.9041095890410958,66,90,0,14,0.9708333333333334,0.175,0.0,73.118994
0.95,12,cosine,variance,100,0.9041095890410958,66,90,0,14,0.9708333333333333,0.175,0.0,80.237377
0.95,12,cosine,scott,50,0.9473684210526315,72,90,0,8,0.9720735671122503,0.1,0.0,103.05589
0.95,12,cosine,scott,80,0.8356164383561644,61,85,5,19,0.8416546545280367,0.2375,0.05555555555555555,68.46666
0.95,12,cosine,scott,100,0.8848484848484849,73,78,12,7,0.8804232694355907,0.0875,0.13333333333333333,71.343526
0.95,12,cosine,silverman,50,0.9044585987261147,71,84,6,9,0.9165311106430373,0.1125,0.06666666666666667,72.109028
0.95,12,cosine,silverman,80,0.8859060402684564,66,87,3,14,0.9413793431550976,0.175,0.03333333333333333,92.162364
0.95,12,cosine,silverman,100,0.8472222222222222,61,87,3,19,0.9212616407644861,0.2375,0.03333333333333333,71.906817
0.95,12,epanechnikov,variance,50,0.9142857142857143,80,75,15,0,0.9585526315789472,0.0,0.16666666666666666,71.270765
0.95,12,epanechnikov,variance,80,0.9041095890410958,66,90,0,14,0.9708333333333334,0.175,0.0,80.856161
0.95,12,epanechnikov,variance,100,0.9041095890410958,66,90,0,14,0.9708333333333334,0.175,0.0,106.902567
0.95,12,epanechnikov,scott,50,0.9044585987261147,71,84,6,9,0.9188778711592791,0.1125,0.06666666666666667,76.703156
0.95,12,epanechnikov,scott,80,0.7786259541984732,51,90,0,29,0.8924389843704454,0.3625,0.0,66.556164
