alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.9,12,gaussian,scott,80,0.8606060606060606,71,77,13,10,0.8437532959927865,0.12345679012345678,0.14444444444444443,63.231496
0.9,12,gaussian,scott,100,0.935672514619883,80,80,10,1,0.953133561325991,0.012345679012345678,0.1111111111111111,62.904245
0.9,12,gaussian,silverman,50,0.88,77,73,17,4,0.8297503175720378,0.04938271604938271,0.18888888888888888,62.312574
0.9,12,gaussian,silverman,80,0.935672514619883,80,80,10,1,0.953133561325991,0.012345679012345678,0.1111111111111111,62.338533
0.9,12,gaussian,silverman,100,0.935672514619883,80,80,10,1,0.953133561325991,0.012345679012345678,0.1111111111111111,62.851977
0.9,12,cosine,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,69.807222
0.9,12,cosine,variance,80,0.875,63,90,0,18,0.9460020768431985,0.2222222222222222,0.0,72.427854
0.9,12,cosine,variance,100,0.8428571428571429,59,90,0,22,0.9399335232668568,0.2716049382716049,0.0,72.478399
0.9,12,cosine,scott,50,0.7943262411347518,56,86,4,25,0.8989210661624454,0.30864197530864196,0.044444444444444446,72.394873
0.9,12,cosine,scott,80,0.8756756756756757,81,67,23,0,0.9203732514664414,0.0,0.25555555555555554,70.871877
0.9,12,cosine,scott,100,0.8756756756756757,81,67,23,0,0.9191974725128848,0.0,0.25555555555555554,70.515991
0.9,12,cosine,silverman,50,0.7769784172661871,54,86,4,27,0.8871600293662469,0.3333333333333333,0.044444444444444446,70.533724
0.9,12,cosine,silverman,80,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,70.249481
0.9,12,cosine,silverman,100,0.9152542372881356,81,75,15,0,0.9499682280319535,0.0,0.16666666666666666,73.024903
0.9,12,epanechnikov,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,70.135889
0.9,12,epanechnikov,variance,80,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,70.924867
0.9,12,epanechnikov,variance,100,0.875,63,90,0,18,0.9460020768431985,0.2222222222222222,0.0,71.904994
0.9,12,epanechnikov,scott,50,0.7943262411347518,56,86,4,25,0.8957635267907803,0.30864197530864196,0.044444444444444446,70.640734
0.9,12,epanechnikov,scott,80,0.8756756756756757,81,67,23,0,0.9203732514664414,0.0,0.25555555555555554,69.214901
0.9,12,epanechnikov,scott,100,0.8756756756756757,81,67,23,0,0.9191974725128848,0.0,0.25555555555555554,69.894236
0.9,12,epanechnikov,silverman,50,0.7769784172661871,54,86,4,27,0.8871600293662469,0.3333333333333333,0.044444444444444446,68.91502
0.9,12,epanechnikov,silverman,80,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,69.175288
0.9,12,epanechnikov,silverman,100,0.9152542372881356,81,75,15,0,0.9510705208009129,0.0,0.16666666666666666,70.385085
0.95,12,gaussian,variance,50,0.9390243902439024,77,84,6,4,0.9383695865177346,0.04938271604938271,0.06666666666666667,69.660156
0.95,12,gaussian,variance,80,0.9125,73,84,6,8,0.9557583098079353,0.09876543209876543,0.06666666666666667,65.268045
0.95,12,gaussian,variance,100,0.9125,73,84,6,8,0.9557583098079352,0.09876543209876543,0.06666666666666667,69.392735
0.95,12,gaussian,scott,50,0.9570552147239264,78,86,4,3,0.8878068482966195,0.037037037037037035,0.044444444444444446,64.454228
0.95,12,gaussian,scott,80,0.8606060606060606,71,77,13,10,0.8437532959927865,0.12345679012345678,0.14444444444444443,66.693806
0.95,12,gaussian,scott,100,0.935672514619883,80,80,10,1,0.953133561325991,0.012345679012345678,0.1111111111111111,65.554692
0.95,12,gaussian,silverman,50,0.88,77,73,17,4,0.8297503175720378,0.04938271604938271,0.18888888888888888,62.254996
0.95,12,gaussian,silverman,80,0.935672514619883,80,80,10,1,0.953133561325991,0.012345679012345678,0.1111111111111111,62.324167
0.95,12,gaussian,silverman,100,0.935672514619883,80,80,10,1,0.953133561325991,0.012345679012345678,0.1111111111111111,62.142075
0.95,12,cosine,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,70.235525
0.95,12,cosine,variance,80,0.875,63,90,0,18,0.9460020768431985,0.2222222222222222,0.0,73.691712
0.95,12,cosine,variance,100,0.8428571428571429,59,90,0,22,0.9399335232668568,0.2716049382716049,0.0,72.26052
0.95,12,cosine,scott,50,0.7943262411347518,56,86,4,25,0.8989210661624454,0.30864197530864196,0.044444444444444446,71.329867
0.95,12,cosine,scott,80,0.8756756756756757,81,67,23,0,0.9203732514664414,0.0,0.25555555555555554,70.083331
